gene_id	name	dependency_score	essential	wt_biomass	ko_biomass
b3781	trxA	0.0	False	0.9823718127269785	0.9823718127269785
b1900	araG	0.0	False	0.9823718127269785	0.9823718127269785
b4136	dsbD	0.0	False	0.9823718127269785	0.9823718127269785
b4460	araH	0.0	False	0.9823718127269785	0.9823718127269785
b3693	dgoK	0.0	False	0.9823718127269785	0.9823718127269785
b3909	kdgT	0.0	False	0.9823718127269785	0.9823718127269785
b0604	dsbG	0.0	False	0.9823718127269785	0.9823718127269785
b3526	kdgK	0.0	False	0.9823718127269785	0.9823718127269785
b2601	aroF	0.0	False	0.9823718127269785	0.9823718127269785
b1901	araF	0.0	False	0.9823718127269785	0.9823718127269785
b2841	araE	0.0	False	0.9823718127269785	0.9823718127269785
b4122	fumB	0.0	False	0.9823718127269785	0.9823718127269785
b0754	aroG	0.0	False	0.9823718127269785	0.9823718127269785
b1528	ydeA	0.0	False	0.9823718127269785	0.9823718127269785
b1098	tmk	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b1704	aroH	0.0	False	0.9823718127269785	0.9823718127269891
b2147	preA	0.0	False	0.9823718127269785	0.9823718127269785
b4477	dgoA	0.0	False	0.9823718127269785	0.9823718127269785
b4115	adiC	0.0	False	0.9823718127269785	0.9823718127269785
b2146	preT	0.0	False	0.9823718127269785	0.9823718127269785
b4117	adiA	0.0	False	0.9823718127269785	0.9823718127269785
b3648	gmk	1.0	True	0.9823718127269785	0.0
b1238	tdk	0.0	False	0.9823718127269785	0.982371812726982
b1393	paaF	0.0	False	0.9823718127269785	0.9823718127269796
b2938	speA	0.0	False	0.9823718127269785	0.9823718127269796
b1605	ydgI	0.0	False	0.9823718127269785	0.9823718127269796
b4382	deoA	0.0	False	0.9823718127269785	0.9823718127269796
b3960	argH	1.0	True	0.9823718127269785	0.0
b3771	ilvD	1.0	True	0.9823718127269785	0.0
b4384	deoD	0.0	False	0.9823718127269785	0.982371812726983
b1199	dhaL	0.0	False	0.9823718127269785	0.9823718127269796
b3172	argG	0.9999999999999989	True	0.9823718127269785	1.0993846592890865e-15
b3640	dut	1.1075425312870173e-14	False	0.9823718127269785	0.9823718127269676
b1876	argS	0.0	False	0.9823718127269785	0.9823718127269796
b1200	dhaK	0.0	False	0.9823718127269785	0.9823718127269796
b1198	dhaM	0.0	False	0.9823718127269785	0.9823718127269796
b2251	nudI	0.0	False	0.9823718127269785	0.9823718127269796
b0596	entA	0.0	False	0.9823718127269785	0.9823718127269796
b0594	entE	0.0	False	0.9823718127269785	0.9823718127269796
b2541	hcaB	0.0	False	0.9823718127269785	0.9823718127269796
b2306	hisP	0.0	False	0.9823718127269785	0.9823718127269796
b2308	hisQ	0.0	False	0.9823718127269785	0.9823718127269796
b0173	dxr	1.0	True	0.9823718127269785	0.0
b0861	artM	0.0	False	0.9823718127269785	0.9823718127269792
b0348	mhpB	0.0	False	0.9823718127269785	0.9823718127269796
b0420	dxs	1.0	True	0.9823718127269785	-1.0993846592890865e-15
b0031	dapB	1.0	True	0.9823718127269785	0.0
b2307	hisM	0.0	False	0.9823718127269785	0.9823718127269833
b2310	argT	0.0	False	0.9823718127269785	0.9823718127269796
b3564	xylB	0.0	False	0.9823718127269785	0.9823718127269796
b0864	artP	0.0	False	0.9823718127269785	0.9823718127269796
b0860	artJ	0.0	False	0.9823718127269785	0.9823718127269796
b0862	artQ	0.0	False	0.9823718127269785	0.9823718127269796
b0863	artI	0.0	False	0.9823718127269785	0.9823718127269796
b2478	dapA	1.0	True	0.9823718127269785	-1.0993846592890865e-15
b1606	folM	0.0	False	0.9823718127269785	0.9823718127269898
b1779	gapA	0.12857792741319576	False	0.9823718127269785	0.8560604810973995
b0048	folA	0.0	False	0.9823718127269785	0.9823718127269788
b2923	argO	1.9212472481509482e-15	False	0.9823718127269785	0.9823718127269766
b2927	epd	1.9212472481509482e-15	False	0.9823718127269785	0.9823718127269766
b2315	folC	1.0	True	0.9823718127269785	-9.003960359577617e-13
b1288	fabI	1.0	True	0.9823718127269785	0.0
b3930	menA	6.441829008506121e-15	False	0.9823718127269785	0.9823718127269722
b3433	asd	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b4192	ulaG	1.9212472481509482e-15	False	0.9823718127269785	0.9823718127269766
b3622	waaL	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b4195	ulaC	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b4193	ulaA	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b2262	menB	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b0736	ybgC	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b4194	ulaB	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b3793	wzyE	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b3785	wzzE	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b3058	folB	1.0	True	0.9823718127269785	-1.818382226464149e-12
b3792	wzxE	0.0	False	0.9823718127269785	0.9823718127269812
b0945	pyrD	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b1767	ansA	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b0828	iaaA	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b2341	fadJ	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b1850	eda	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b2957	ansB	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b1062	pyrC	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b1851	edd	0.0	False	0.9823718127269785	0.9823718127269799
b3177	folP	1.0	True	0.9823718127269785	-1.818382226464149e-12
b0674	asnB	4.9726399363906895e-15	False	0.9823718127269785	0.9823718127269736
b1054	lpxL	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b3744	asnA	0.0009988140701584272	False	0.9823718127269785	0.9813906059382997
b0930	asnS	2.3733054241864654e-15	False	0.9823718127269785	0.9823718127269762
b0578	nfsB	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b2303	folX	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b1855	lpxM	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b3389	aroB	1.0	True	0.9823718127269785	-2.1987693185781726e-15
b1453	ansP	0.0	False	0.9823718127269785	0.982371812726985
b3502	arsB	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b2378	lpxP	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b0131	panD	0.9999999999981948	True	0.9823718127269785	1.7733074554332965e-12
b1693	aroD	0.9999999999999997	True	0.9823718127269785	2.937087157046404e-16
b0421	ispA	1.0	True	0.9823718127269785	0.0
b2779	eno	0.07882314210945325	False	0.9823718127269785	0.9049381797280787
b0029	ispH	1.0	True	0.9823718127269785	0.0
b2232	ubiG	6.6678580965238795e-15	False	0.9823718127269785	0.9823718127269719
b4244	pyrI	0.0	False	0.9823718127269785	0.9823718127269926
b4245	pyrB	1.0	True	0.9823718127269785	-2.4851518549365395e-15
b0583	entD	0.0	False	0.9823718127269785	0.982371812726982
b4024	lysC	0.0	False	0.9823718127269785	0.9823718127269926
b1590	ynfH	0.0	False	0.9823718127269785	0.9823718127269926
b1588	ynfF	0.0	False	0.9823718127269785	0.9823718127269926
b1589	ynfG	0.0	False	0.9823718127269785	0.9823718127269926
b0585	fes	0.0	False	0.9823718127269785	0.9823718127269926
b0895	dmsB	0.0	False	0.9823718127269785	0.9823718127269926
b0002	thrA	0.0	False	0.9823718127269785	0.9823718127269926
b2441	eutB	0.0	False	0.9823718127269785	0.9823718127269926
b3940	metL	0.0	False	0.9823718127269785	0.9823718127269926
b2440	eutC	0.0	False	0.9823718127269785	0.9823718127269926
b2574	nadB	1.0	True	0.9823718127269785	-1.52961096671344e-12
b2500	purN	0.001563413075267725	False	0.9823718127269785	0.9808359597901867
b0825	fsaA	0.0	False	0.9823718127269785	0.9823718127269867
b1415	aldA	0.9999999999984847	True	0.9823718127269785	1.488605961106987e-12
b4139	aspA	0.0	False	0.9823718127269785	0.9823718127269827
b0928	aspC	0.9999999999999102	True	0.9823718127269785	8.822289085024714e-14
b3946	fsaB	0.0	False	0.9823718127269785	0.9823718127269844
b1866	aspS	0.0	False	0.9823718127269785	0.9823718127269891
b0652	gltL	0.0	False	0.9823718127269785	0.9823718127269891
b0822	ybiV	0.0	False	0.9823718127269785	0.9823718127269891
b0654	gltJ	0.0	False	0.9823718127269785	0.9823718127269891
b2052	wcaG	0.0	False	0.9823718127269785	0.9823718127269891
b2784	relA	0.0	False	0.9823718127269785	0.9823718127269891
b3666	uhpT	0.0	False	0.9823718127269785	0.9823718127269891
b3650	spoT	0.0	False	0.9823718127269785	0.9823718127269891
b0404	acpH	0.0	False	0.9823718127269785	0.9823718127269891
b2051	wcaH	0.0	False	0.9823718127269785	0.9823718127269891
b3747	kup	0.0	False	0.9823718127269785	0.9823718127269891
b0452	tesB	0.010520690315250119	False	0.9823718127269785	0.9720365831108471
b0842	mdfA	0.0	False	0.9823718127269785	0.9823718127269787
b2467	nudK	0.0	False	0.9823718127269785	0.9823718127269844
b3729	glmS	0.9999999999999996	True	0.9823718127269785	4.955588104715292e-16
b1298	puuD	5.424698112426207e-15	False	0.9823718127269785	0.9823718127269732
b1805	fadD	0.0	False	0.9823718127269785	0.982371812726986
b1301	puuB	0.0	False	0.9823718127269785	0.982371812726986
b1297	puuA	0.0	False	0.9823718127269785	0.982371812726986
b1701	fadK	0.0	False	0.9823718127269785	0.982371812726986
b3882	yihU	0.0	False	0.9823718127269785	0.982371812726986
b0047	kefC	0.0	False	0.9823718127269785	0.982371812726986
b3844	fre	0.002261453003384538	False	0.9823718127269785	0.9801502250406467
b3350	kefB	0.0	False	0.9823718127269785	0.9823718127270028
b3432	glgB	2.2263865169749225e-14	False	0.9823718127269785	0.9823718127269566
b2763	cysI	0.999999999999985	True	0.9823718127269785	1.4758761198868282e-14
b0459	maa	9.041163520710345e-16	False	0.9823718127269785	0.9823718127269776
b0308	ykgG	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b0306	ykgE	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b0307	ykgF	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b2764	cysJ	1.0	True	0.9823718127269785	-1.0993846592890865e-15
b3605	lldD	0.0	False	0.9823718127269785	0.9823718127269832
b0837	yliI	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b0124	gcd	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b2925	fbaA	1.5482992529216465e-14	False	0.9823718127269785	0.9823718127269633
b3415	gntT	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2257	arnT	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1773	ydjI	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0344	lacZ	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2132	bglX	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4476	gntU	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3428	glgP	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1326	mpaA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2097	fbaB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4130	dtpC	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3417	malP	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3925	glpX	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3126	garL	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2787	gudD	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3496	dtpB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4232	fbp	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1634	dtpA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2788	gudX	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3429	glgA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2930	yggF	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3631	waaG	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3627	waaO	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3626	waaR	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0709	dtpD	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2799	fucO	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2802	fucI	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0070	setA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1621	malX	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3431	glgX	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3430	glgC	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2803	fucK	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2170	setB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2800	fucA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3870	glnA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2738	ygbL	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0680	glnS	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0343	lacY	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0475	hemH	1.0	True	0.9823718127269785	-1.1145688202387226e-16
b1380	ldhA	0.0	False	0.9823718127269785	0.9823718127269888
b2133	dld	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0810	glnP	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3892	fdoI	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0809	glnQ	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4054	tyrB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0642	leuS	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1475	fdnH	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3458	livK	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0811	glnH	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1474	fdnG	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3894	fdoG	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2091	gatD	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1651	gloA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1476	fdnI	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3893	fdoH	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0242	proB	0.0009160197587658837	False	0.9823718127269785	0.9814719407360659
b0935	ssuD	0.0	False	0.9823718127269785	0.9823718127269891
b0622	pagP	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3409	feoB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4386	lplA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1492	gadC	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2688	gshA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0630	lipB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b2392	mntH	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0628	lipA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b1493	gadB	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b4289	fecC	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b3517	gadA	1.796931249741181e-14	False	0.9823718127269785	0.9823718127269608
b0182	lpxB	1.0	True	0.9823718127269785	-3.113732942894291e-16
b4288	fecD	0.0	False	0.9823718127269785	0.9823718127269814
b0494	tesA	0.0	False	0.9823718127269785	0.9823718127269806
b1761	gdhA	0.03420172016021034	False	0.9823718127269785	0.9487730068948118
b1524	glsB	0.0	False	0.9823718127269785	0.9823718127269837
b4287	fecE	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0485	glsA	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b2312	purF	1.0	True	0.9823718127269785	-4.983900121720391e-14
b3825	pldB	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b4131	cadA	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b4290	fecB	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0186	ldcC	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3967	murI	1.0	True	0.9823718127269785	-3.5477430626969683e-16
b4291	fecA	0.0	False	0.9823718127269785	0.9823718127269794
b0589	fepG	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3213	gltD	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b2890	lysS	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3212	gltB	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0588	fepC	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b1210	hemA	1.0	True	0.9823718127269785	0.0
b2156	lysP	0.0	False	0.9823718127269785	0.9823718127269807
b0590	fepD	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b2400	gltX	0.9999999999999994	True	0.9823718127269785	5.315343205508781e-16
b0592	fepB	0.0	False	0.9823718127269785	0.9823718127269818
b3903	rhaA	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b2155	cirA	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3907	rhaT	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3653	gltS	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0507	gcl	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3927	glpF	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0805	fiu	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3617	kbl	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b3600	mtlD	3.390436320266379e-16	False	0.9823718127269785	0.9823718127269782
b0777	bioC	1.0	True	0.9823718127269785	-3.872196860041212e-16
b1800	dmlA	4.294552672337414e-15	False	0.9823718127269785	0.9823718127269743
b0150	fhuA	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2976	glcB	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2240	glpT	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b0514	glxK	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b0584	fepA	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b3124	garK	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b0591	entS	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b4014	aceB	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b4367	fhuF	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2049	cpsB	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2903	gcvP	0.00016983157554318316	False	0.9823718127269785	0.9822049749742539
b2904	gcvH	0.00016983157554205302	False	0.9823718127269785	0.982204974974255
b2905	gcvT	0.00016983157554205302	False	0.9823718127269785	0.982204974974255
b4209	ytfE	1.2144182970135368e-05	False	0.9823718127269785	0.98235988262394
b2490	hyfJ	0.0	False	0.9823718127269785	0.9823718127269855
b1033	ghrA	0.0	False	0.9823718127269785	0.982371812726979
b1613	manA	0.0	False	0.9823718127269785	0.982371812726979
b4323	uxuB	0.0	False	0.9823718127269785	0.982371812726979
b2979	glcD	1.5261059411043127e-05	False	0.9823718127269785	0.9823568206923807
b2481	hyfA	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b4467	glcF	1.5261059411156142e-05	False	0.9823718127269785	0.9823568206923806
b0731	mngA	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2485	hyfE	0.0	False	0.9823718127269785	0.982371812726979
b0732	mngB	0.0	False	0.9823718127269785	0.982371812726979
b0334	prpD	0.0	False	0.9823718127269785	0.982371812726979
b4468	glcE	1.5261059411156142e-05	False	0.9823718127269785	0.9823568206923806
b3926	glpK	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b2720	hycF	0.0	False	0.9823718127269785	0.982371812726979
b0212	gloB	0.0	False	0.9823718127269785	0.982371812726979
b3560	glyQ	0.0	False	0.9823718127269785	0.982371812726979
b0331	prpB	0.0	False	0.9823718127269785	0.982371812726979
b0333	prpC	0.0	False	0.9823718127269785	0.982371812726979
b1092	fabD	1.0	True	0.9823718127269785	-1.3327105963306914e-16
b3559	glyS	0.0	False	0.9823718127269785	0.9823718127269837
b2721	hycE	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2053	gmd	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2521	sseA	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2723	hycC	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0635	mrdA	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2484	hyfD	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b3396	mrcA	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b3052	hldE	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2488	hyfH	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0200	gmhB	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2487	hyfG	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0104	guaC	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0084	ftsI	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2724	hycB	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2486	hyfF	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b4079	fdhF	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0149	mrcB	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0632	dacA	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b0839	dacC	3.7294799522930175e-15	False	0.9823718127269785	0.9823718127269748
b2507	guaA	1.0	True	0.9823718127269785	-8.79507727431269e-15
b2029	gnd	0.006983373266447844	False	0.9823718127269785	0.975511543672269
b2722	hycD	2.147276336168707e-15	False	0.9823718127269785	0.9823718127269764
b4268	idnK	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b3182	dacB	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2483	hyfC	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b3437	gntK	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2489	hyfI	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2482	hyfB	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2010	dacD	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2719	hycG	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2134	pbpG	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b3449	ugpQ	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b3924	fpr	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2239	glpQ	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2328	mepA	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b2895	fldB	1.1866527120932328e-14	False	0.9823718127269785	0.9823718127269668
b3236	mdh	0.016263860452734962	False	0.9823718127269785	0.9663946546520866
b1654	grxD	1.130145440088793e-15	False	0.9823718127269785	0.9823718127269774
b0684	fldA	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0849	grxA	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b2210	mqo	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b1479	maeA	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b3288	fmt	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b2463	maeB	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b3610	grxC	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0477	gsk	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0025	ribF	1.0	True	0.9823718127269785	-3.2981539778672584e-15
b2988	gss	0.0	False	0.9823718127269785	0.9823718127269792
b2515	ispG	1.0	True	0.9823718127269785	-3.264642277294237e-16
b0937	ssuE	6.780872640532758e-16	False	0.9823718127269785	0.9823718127269778
b2746	ispF	0.9999999999999989	True	0.9823718127269785	1.0993846592890861e-15
b4120	melB	0.0	False	0.9823718127269785	0.9823718127269836
b2747	ispD	1.0	True	0.9823718127269785	0.0
b3500	gor	0.0	False	0.9823718127269785	0.9823718127269796
b1710	btuE	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b2912	fau	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b3447	ggt	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0829	gsiA	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0830	gsiB	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b0831	gsiC	1.2431599840976725e-14	False	0.9823718127269785	0.9823718127269663
b2942	metK	1.0	True	0.9823718127269785	0.0
b0199	metN	5.763741744452845e-15	False	0.9823718127269785	0.9823718127269728
b0198	metI	0.0	False	0.9823718127269785	0.9823718127269838
b0197	metQ	0.0	False	0.9823718127269785	0.9823718127269838
b4019	metH	0.0	False	0.9823718127269785	0.9823718127269838
b3829	metE	0.0	False	0.9823718127269785	0.9823718127269838
b2374	frc	0.0	False	0.9823718127269785	0.9823718127269838
b4219	msrA	0.0	False	0.9823718127269785	0.9823718127269838
b1778	msrB	0.0	False	0.9823718127269785	0.9823718127269838
b0832	gsiD	0.0	False	0.9823718127269785	0.9823718127269838
b2947	gshB	0.0	False	0.9823718127269785	0.9823718127269838
b2492	focB	0.0	False	0.9823718127269785	0.9823718127269838
b2153	folE	1.0	True	0.9823718127269785	-5.396453684367373e-13
b0904	focA	2.260290880177586e-16	False	0.9823718127269785	0.9823718127269783
b2114	metG	0.0	False	0.9823718127269785	0.982371812726988
b1277	ribA	1.0	True	0.9823718127269785	0.0
b4154	frdA	0.0	False	0.9823718127269785	0.9823718127269863
b3779	gpp	0.0	False	0.9823718127269785	0.9823718127269818
b4242	mgtA	0.0	False	0.9823718127269785	0.9823718127269818
b0963	mgsA	0.0	False	0.9823718127269785	0.9823718127269818
b0403	malZ	0.0	False	0.9823718127269785	0.9823718127269818
b4153	frdB	0.0	False	0.9823718127269785	0.9823718127269818
b1193	emtA	0.0	False	0.9823718127269785	0.9823718127269818
b2883	guaD	0.0	False	0.9823718127269785	0.9823718127269818
b4152	frdC	0.0	False	0.9823718127269785	0.9823718127269818
b0125	hpt	0.0	False	0.9823718127269785	0.9823718127269818
b4151	frdD	0.0	False	0.9823718127269785	0.9823718127269818
b0238	gpt	0.0	False	0.9823718127269785	0.9823718127269818
b2558	mltF	0.0	False	0.9823718127269785	0.9823718127269818
b2168	fruK	0.0	False	0.9823718127269785	0.9823718127269818
b2813	mltA	0.0	False	0.9823718127269785	0.9823718127269818
b3092	uxaC	0.0	False	0.9823718127269785	0.9823718127269818
b3371	frlB	0.0	False	0.9823718127269785	0.9823718127269818
b3875	ompL	0.0	False	0.9823718127269785	0.9823718127269818
